IMADE_ID,IMAGE_PATH,SPLIT
282,./xmm_om_artefacts_512-36-COCO/images/S0307000701_L_png.rf.710f0bb73072bc42943c1697ddda83d2.jpg,train
283,./xmm_om_artefacts_512-36-COCO/images/S0206350101_S_png.rf.71b9c6cb17068055378558b853a05227.jpg,train
285,./xmm_om_artefacts_512-36-COCO/images/S0800840201_M_png.rf.71a41f94c9a7b6b6359defbbd350479c.jpg,train
286,./xmm_om_artefacts_512-36-COCO/images/S0842730201_U_png.rf.711f796c77acdb28fefdf1ef91037df5.jpg,train
287,./xmm_om_artefacts_512-36-COCO/images/S0048740101_U_png.rf.6fff0365982ad73cf9609b87dbbbfe39.jpg,train
288,./xmm_om_artefacts_512-36-COCO/images/S0651371101_L_png.rf.6f18fab6a5bc52ecf7655f2b70f734a2.jpg,train
289,./xmm_om_artefacts_512-36-COCO/images/S0871020101_L_png.rf.7100286eadb31a1c2339ce88d40bb5bb.jpg,train
290,./xmm_om_artefacts_512-36-COCO/images/S0501370101_U_png.rf.722f2681f126c8bb8782ac0d3cf683b4.jpg,train
291,./xmm_om_artefacts_512-36-COCO/images/S0782360201_B_png.rf.71c90d612c801eb6886274965632d5ce.jpg,train
292,./xmm_om_artefacts_512-36-COCO/images/S0157360701_S_png.rf.719cb577fe50be84082c8974855c0bbc.jpg,train
293,./xmm_om_artefacts_512-36-COCO/images/S0611183401_S_png.rf.72653cea577c05913ee86afea3e922ab.jpg,train
294,./xmm_om_artefacts_512-36-COCO/images/S0604873949_L_png.rf.7298c404b89b87b11b6a32c2e82ebee5.jpg,train
295,./xmm_om_artefacts_512-36-COCO/images/S0810831001_U_png.rf.70b0dd422d1c7a52d41cc144dbdc869f.jpg,train
296,./xmm_om_artefacts_512-36-COCO/images/S0601930601_L_png.rf.723f748fb4a9977ad885793ce6721f27.jpg,train
297,./xmm_om_artefacts_512-36-COCO/images/S0205920501_V_png.rf.72ee2901f0317472a9374a73ec00d0b9.jpg,train
298,./xmm_om_artefacts_512-36-COCO/images/S0109660801_L_png.rf.726b9a9d5cd7cab2423154ce8e8d2753.jpg,train
299,./xmm_om_artefacts_512-36-COCO/images/S0506530201_L_png.rf.739d9ef0441a2b401ccdb257c3a2d9ca.jpg,train
300,./xmm_om_artefacts_512-36-COCO/images/S0073740101_L_png.rf.712fb055e601cf68fd831314c4f07b40.jpg,train
301,./xmm_om_artefacts_512-36-COCO/images/S0784740101_L_png.rf.738cd510202515ce1146da1084d1299f.jpg,train
303,./xmm_om_artefacts_512-36-COCO/images/S0723780201_L_png.rf.74433bce47db1058f1891d001e5a3c71.jpg,train
304,./xmm_om_artefacts_512-36-COCO/images/S0725310142_L_png.rf.73080c6f8947a2f805817587f45a3c6f.jpg,train
305,./xmm_om_artefacts_512-36-COCO/images/S0675010401_U_png.rf.0097c49aaebdfa21a14840f5d34c0554.jpg,train
306,./xmm_om_artefacts_512-36-COCO/images/S0655340135_L_png.rf.004f877b16027d0a079e25916bdf2d74.jpg,train
307,./xmm_om_artefacts_512-36-COCO/images/S0602520301_U_png.rf.0021b07154c4a603c479988f9013d655.jpg,train
310,./xmm_om_artefacts_512-36-COCO/images/S0152835401_S_png.rf.0138335000eb3f0c0e06518618ac1337.jpg,train
311,./xmm_om_artefacts_512-36-COCO/images/S0852180501_V_png.rf.030341512386b284056d1123d3025fa6.jpg,train
312,./xmm_om_artefacts_512-36-COCO/images/S0204010101_M_png.rf.011851cb8d9aa287a1b9816ffcfdd525.jpg,train
314,./xmm_om_artefacts_512-36-COCO/images/S0142660901_S_png.rf.013e582b0ffa9cede00819222e74acc6.jpg,train
315,./xmm_om_artefacts_512-36-COCO/images/S0891010201_U_png.rf.02c985d3560f8d60e97b7782c39a137c.jpg,train
316,./xmm_om_artefacts_512-36-COCO/images/S0202060101_B_png.rf.02777160ff69fff7e60206611b639c97.jpg,train
317,./xmm_om_artefacts_512-36-COCO/images/S0156960201_B_png.rf.0383cf3e86319c20df7a7e110a43ad5b.jpg,train
319,./xmm_om_artefacts_512-36-COCO/images/S0300890101_U_png.rf.03f46af6b21badd2d8e0e0ccd8d07f94.jpg,train
320,./xmm_om_artefacts_512-36-COCO/images/S0561180201_M_png.rf.032c7f70debeaaaa5e6d15fbcc9629da.jpg,train
321,./xmm_om_artefacts_512-36-COCO/images/S0880710101_L_png.rf.02be6fa8b3865c9a41d322a6d7e8ad76.jpg,train
322,./xmm_om_artefacts_512-36-COCO/images/S0505140401_M_png.rf.035d05df810a50b50e3e443afa7dff6f.jpg,train
323,./xmm_om_artefacts_512-36-COCO/images/S0743090201_U_png.rf.041707e35b2b26b5918f5439d1baa7d9.jpg,train
324,./xmm_om_artefacts_512-36-COCO/images/S0303100101_U_png.rf.0429d7be6930999b90d9f3920772e532.jpg,train
325,./xmm_om_artefacts_512-36-COCO/images/S0152750101_B_png.rf.04c261324360d31249a242ded4dc0b86.jpg,train
327,./xmm_om_artefacts_512-36-COCO/images/S0561180201_S_png.rf.04f2c4eb87bac9ce90c2bbe720c6cbe8.jpg,train
328,./xmm_om_artefacts_512-36-COCO/images/S0742830133_L_png.rf.061ae14de7cf3e9a77e55a6c3cef2679.jpg,train
329,./xmm_om_artefacts_512-36-COCO/images/S0654110101_V_png.rf.044bae2355addc7f8bb40d1c7cba3940.jpg,train
330,./xmm_om_artefacts_512-36-COCO/images/S0124711901_L_png.rf.0487abe42fbb51d874a863ea8f849f7f.jpg,train
331,./xmm_om_artefacts_512-36-COCO/images/S0201290201_B_png.rf.055bf77941aaeb769d33aa60f6d9b487.jpg,train
332,./xmm_om_artefacts_512-36-COCO/images/S0883040201_L_png.rf.063cefc42a7d1d76d8a729f1e1f685a3.jpg,train
333,./xmm_om_artefacts_512-36-COCO/images/S0865011001_U_png.rf.06d2d1a5bbcf1f9d3ec06e8becee534e.jpg,train
334,./xmm_om_artefacts_512-36-COCO/images/S0025541201_U_png.rf.0a560607f70808f7a62abd20ddddfcc8.jpg,train
335,./xmm_om_artefacts_512-36-COCO/images/S0551950601_U_png.rf.071c480924784de54984949387172a13.jpg,train
336,./xmm_om_artefacts_512-36-COCO/images/S0111200201_S_png.rf.06bcac1fb4a7b2eeaffdb6129153756f.jpg,train
337,./xmm_om_artefacts_512-36-COCO/images/S0500970301_B_png.rf.06ffb12bfd8fcc70982253e1c43b3179.jpg,train
338,./xmm_om_artefacts_512-36-COCO/images/S0153450101_M_png.rf.08734b3d7aab3c553f426477d139eeae.jpg,train
339,./xmm_om_artefacts_512-36-COCO/images/S0604980101_U_png.rf.07d701f6937a4a53d61f3481331ef9af.jpg,train
340,./xmm_om_artefacts_512-36-COCO/images/S0720250901_L_png.rf.0a3a9dc2c60ba00aa4305b8d63d60d91.jpg,train
343,./xmm_om_artefacts_512-36-COCO/images/S0822400101_L_png.rf.09af63e0a46256785eb8e3889fe3e82a.jpg,train
344,./xmm_om_artefacts_512-36-COCO/images/S0761120401_B_png.rf.08636c8411f97f9f7e02bd2a621f339c.jpg,train
346,./xmm_om_artefacts_512-36-COCO/images/S0872610301_V_png.rf.0a48dcfedd0145dd2ef9b4dbe9e65dcc.jpg,train
348,./xmm_om_artefacts_512-36-COCO/images/S0305560101_U_png.rf.078356b7d847d27ba67b72897aecc926.jpg,train
349,./xmm_om_artefacts_512-36-COCO/images/S0556210701_B_png.rf.08f136c506f391fd158ef526d0f4c5d0.jpg,train
350,./xmm_om_artefacts_512-36-COCO/images/S0405410201_L_png.rf.0b2f0f5c54b5f479c81f2ae375830272.jpg,train
351,./xmm_om_artefacts_512-36-COCO/images/S0112551701_V_png.rf.07c0720f9826de132443422368a19642.jpg,train
353,./xmm_om_artefacts_512-36-COCO/images/S0111110501_L_png.rf.0979a526341da90a0e5d0497e5a2433b.jpg,train
354,./xmm_om_artefacts_512-36-COCO/images/S0150800101_U_png.rf.091b23c47b09cbfc02598f227346cc49.jpg,train
355,./xmm_om_artefacts_512-36-COCO/images/S0152833001_S_png.rf.0b45f7c85927b332258dc5e191a0c84b.jpg,train
358,./xmm_om_artefacts_512-36-COCO/images/S0156960101_U_png.rf.0c360a3a4a55d6a2c32d85611563a9bd.jpg,train
359,./xmm_om_artefacts_512-36-COCO/images/S0861250201_L_png.rf.108d4dfd8a1a385994b3fba8a7694ee0.jpg,train
360,./xmm_om_artefacts_512-36-COCO/images/S0201350101_M_png.rf.0e2d535ed777e267d37bef27cb1d698b.jpg,train
361,./xmm_om_artefacts_512-36-COCO/images/S0673000143_L_png.rf.0e177747d438ddff0e5d29c62f1f3658.jpg,train
362,./xmm_om_artefacts_512-36-COCO/images/S0672401339_L_png.rf.0a074f2c067237ef96ed354fad58555a.jpg,train
363,./xmm_om_artefacts_512-36-COCO/images/S0304080301_B_png.rf.0cb888da3cc91c824278c4a11068269b.jpg,train
364,./xmm_om_artefacts_512-36-COCO/images/S0555780501_B_png.rf.0f72b6c1b69dfcb18a1b9c0b6ecbec35.jpg,train
365,./xmm_om_artefacts_512-36-COCO/images/S0312191901_U_png.rf.0e0c4a914c2fb0e476d266b0f9d6e55d.jpg,train
367,./xmm_om_artefacts_512-36-COCO/images/S0604680201_B_png.rf.0bcb3f57938b45c73959a512f1035030.jpg,train
371,./xmm_om_artefacts_512-36-COCO/images/S0783270201_L_png.rf.0dc239457e797c57cf3c72755c2a1464.jpg,train
372,./xmm_om_artefacts_512-36-COCO/images/S0674810501_L_png.rf.0ec44c0245e2fadf4be4e73a5f86a5f3.jpg,train
373,./xmm_om_artefacts_512-36-COCO/images/S0650450401_M_png.rf.0c45e8da3d0bcf74a36f316130f6a19e.jpg,train
376,./xmm_om_artefacts_512-36-COCO/images/S0203361801_L_png.rf.0e5b70ad6379f97513c0c6cbb71f82f9.jpg,train
377,./xmm_om_artefacts_512-36-COCO/images/S0891801401_V_png.rf.118eca39969384f432879a18e4cb787c.jpg,train
378,./xmm_om_artefacts_512-36-COCO/images/S0201510101_M_png.rf.106386ea2ea47c10b6675d71f99c30ae.jpg,train
379,./xmm_om_artefacts_512-36-COCO/images/S0405380701_B_png.rf.0d5c8a1cf97bb3aa5a783885677ff9e4.jpg,train
380,./xmm_om_artefacts_512-36-COCO/images/S0740610201_L_png.rf.0c9253c9c090fbee37c6188b491885f8.jpg,train
381,./xmm_om_artefacts_512-36-COCO/images/S0301150301_U_png.rf.0fa70e8cbae818a7545bc5d3c518dddc.jpg,train
382,./xmm_om_artefacts_512-36-COCO/images/S0502860101_M_png.rf.11b9fb5481c1009ede0a6b562b61d32c.jpg,train
384,./xmm_om_artefacts_512-36-COCO/images/S0604010201_L_png.rf.120b523502e4485d312f266c40b732aa.jpg,train
385,./xmm_om_artefacts_512-36-COCO/images/S0402430401_U_png.rf.1205f983567843cb759866a363bf9019.jpg,train
387,./xmm_om_artefacts_512-36-COCO/images/S0804090401_L_png.rf.120a4430d3997751f37b2965742125b5.jpg,train
388,./xmm_om_artefacts_512-36-COCO/images/S0165360201_U_png.rf.1208d6f6a586e7616398c4a4989da65c.jpg,train
389,./xmm_om_artefacts_512-36-COCO/images/S0670120401_L_png.rf.144a63726e67cf5787ef4569b23ba3a7.jpg,train
390,./xmm_om_artefacts_512-36-COCO/images/S0791581101_M_png.rf.14ae00bf4691d3282b484bec3921de31.jpg,train
391,./xmm_om_artefacts_512-36-COCO/images/S0677690133_L_png.rf.12228f04d2103bc57e780ba3b73cd67f.jpg,train
393,./xmm_om_artefacts_512-36-COCO/images/S0674740201_L_png.rf.15e1134429185c17aad908c4c287ed1c.jpg,train
394,./xmm_om_artefacts_512-36-COCO/images/S0677740131_L_png.rf.14b3b61b3bae1a05e6b25a39e5a57f45.jpg,train
396,./xmm_om_artefacts_512-36-COCO/images/S0804090401_V_png.rf.1228b6f2d8783ad59155fec8bb9d03fc.jpg,train
397,./xmm_om_artefacts_512-36-COCO/images/S0504621001_B_png.rf.1295643b1266fd6321e1d77bd01ba643.jpg,train
398,./xmm_om_artefacts_512-36-COCO/images/S0745240201_M_png.rf.15f86e5e5131639144144e1c53867588.jpg,train
400,./xmm_om_artefacts_512-36-COCO/images/S0550460301_V_png.rf.162168c8a73832bbfbdd0a26fb0f3983.jpg,train
401,./xmm_om_artefacts_512-36-COCO/images/S0106860101_V_png.rf.154f670d978b68279073eeb30db61dd9.jpg,train
402,./xmm_om_artefacts_512-36-COCO/images/S0414190101_V_png.rf.1320875ab94eb07f33b3c10d071e9a75.jpg,train
403,./xmm_om_artefacts_512-36-COCO/images/S0824230201_U_png.rf.13695f8b91f5c5db079e92eb13396c9d.jpg,train
404,./xmm_om_artefacts_512-36-COCO/images/S0744040301_L_png.rf.15f93b60c9eb57b77ec7e792401ec503.jpg,train
405,./xmm_om_artefacts_512-36-COCO/images/S0124710801_V_png.rf.14403dc08dc106f2223610d2abb5d1f1.jpg,train
406,./xmm_om_artefacts_512-36-COCO/images/S0729560601_L_png.rf.1615e2827b446ddf6c59fe1d72b05298.jpg,train
407,./xmm_om_artefacts_512-36-COCO/images/S0830490101_S_png.rf.15d465bfddbb6ef73606cd9a99cdd647.jpg,train
408,./xmm_om_artefacts_512-36-COCO/images/S0305690301_M_png.rf.1613c2f15139a482312c8ccf889676f9.jpg,train
409,./xmm_om_artefacts_512-36-COCO/images/S0021140201_L_png.rf.171df59291b94edefe15bd841e4cd61c.jpg,train
411,./xmm_om_artefacts_512-36-COCO/images/S0742980101_L_png.rf.14b2993f6a2ce6a88f23400ee59d1ffa.jpg,train
412,./xmm_om_artefacts_512-36-COCO/images/S0404965301_L_png.rf.17bccd77a80e2a9024796b324bf86d20.jpg,train
414,./xmm_om_artefacts_512-36-COCO/images/S0404968101_L_png.rf.19094eeff2b6e421abb044133e045fd5.jpg,train
415,./xmm_om_artefacts_512-36-COCO/images/S0654440401_L_png.rf.16f4f8b6177b6b79056f4f1520efb67e.jpg,train
416,./xmm_om_artefacts_512-36-COCO/images/S0109080501_U_png.rf.16d264a25622e5f5421980f6940bb63e.jpg,train
418,./xmm_om_artefacts_512-36-COCO/images/S0840550101_U_png.rf.17c7fed2571df71d375667bcc737378e.jpg,train
419,./xmm_om_artefacts_512-36-COCO/images/S0560181101_M_png.rf.182728661316e0ee356dbd2dc3a07118.jpg,train
420,./xmm_om_artefacts_512-36-COCO/images/S0300240501_V_png.rf.1866fd8b88c6123ad6fdb1f57011ff63.jpg,train
421,./xmm_om_artefacts_512-36-COCO/images/S0721900501_M_png.rf.1979e37a46850ce72b717849f9cd5804.jpg,train
422,./xmm_om_artefacts_512-36-COCO/images/S0721900201_L_png.rf.1af42ef5c73f3e6f784d76c7b4df0404.jpg,train
425,./xmm_om_artefacts_512-36-COCO/images/S0305801101_L_png.rf.19ab1e293a4fe87fbe1c4f66bb38c338.jpg,train
426,./xmm_om_artefacts_512-36-COCO/images/S0852180501_U_png.rf.1901533fbb7cb2ce22358b4e355c423c.jpg,train
427,./xmm_om_artefacts_512-36-COCO/images/S0693970301_B_png.rf.1af986a1439ea23f06deef3eb730b5f2.jpg,train
428,./xmm_om_artefacts_512-36-COCO/images/S0553911001_L_png.rf.1d09478da469701cf96603381f233f81.jpg,train
429,./xmm_om_artefacts_512-36-COCO/images/S0854580101_M_png.rf.1ac89e94239b75d697b717504f2cf9aa.jpg,train
430,./xmm_om_artefacts_512-36-COCO/images/S0823432101_M_png.rf.1da7575dba60c8bac4abb1742bbe2067.jpg,train
434,./xmm_om_artefacts_512-36-COCO/images/S0827210401_S_png.rf.1b5f0fb5d2368d31555d1cad7f891c72.jpg,train
435,./xmm_om_artefacts_512-36-COCO/images/S0300240501_L_png.rf.1ff19664e7d02bd33cf9df11a85fa305.jpg,train
437,./xmm_om_artefacts_512-36-COCO/images/S0691980201_B_png.rf.1da9569ff15f55c04ceef769c0a6947e.jpg,train
439,./xmm_om_artefacts_512-36-COCO/images/S0136551001_B_png.rf.1a3cfb6f59d5f07c17e9577f916b907d.jpg,train
440,./xmm_om_artefacts_512-36-COCO/images/S0111061201_L_png.rf.2003eb3a9765e5d01a7f1eedcf90fa0f.jpg,train
441,./xmm_om_artefacts_512-36-COCO/images/S0414380901_B_png.rf.203bcbb2fbbef3de247b30fbf0cd5d3f.jpg,train
442,./xmm_om_artefacts_512-36-COCO/images/S0203820101_M_png.rf.1fd04ee54902bb325e3f0ea0ec9871ca.jpg,train
444,./xmm_om_artefacts_512-36-COCO/images/S0651910701_M_png.rf.1b746d40c0c95e0c798bac693a012cad.jpg,train
445,./xmm_om_artefacts_512-36-COCO/images/S0782500201_U_png.rf.203b0136c505dd5a9f7c7ee42973fe95.jpg,train
446,./xmm_om_artefacts_512-36-COCO/images/S0122321201_V_png.rf.1b86192bd68d59a10b30389bb09b985d.jpg,train
448,./xmm_om_artefacts_512-36-COCO/images/S0821721101_S_png.rf.20ed227d67399c9057554d427586596f.jpg,train
452,./xmm_om_artefacts_512-36-COCO/images/S0804780201_L_png.rf.219c11e00f693036a3ac43c7a5f34f14.jpg,train
453,./xmm_om_artefacts_512-36-COCO/images/S0720250301_L_png.rf.22743097c29c797cbbb2d1c48d3324c9.jpg,train
456,./xmm_om_artefacts_512-36-COCO/images/S0112260201_B_png.rf.23bead8bbc2ef15f4c871096b841e784.jpg,train
457,./xmm_om_artefacts_512-36-COCO/images/S0606070301_L_png.rf.24ce053c44bc2267aca57903b6a52bad.jpg,train
458,./xmm_om_artefacts_512-36-COCO/images/S0677700131_L_png.rf.242fa960cc2563972a40f4040a2f7e60.jpg,train
460,./xmm_om_artefacts_512-36-COCO/images/S0505150401_L_png.rf.2225a34aa7f43b45baf4939b2e6a1c91.jpg,train
461,./xmm_om_artefacts_512-36-COCO/images/S0761670901_B_png.rf.2410246f888a6d1ce73ad48bf1e09611.jpg,train
463,./xmm_om_artefacts_512-36-COCO/images/S0203540701_U_png.rf.210e94a19636dba3636ef064297ef74f.jpg,train
464,./xmm_om_artefacts_512-36-COCO/images/S0144900101_U_png.rf.245c4e97489804f654fe58c0487daa63.jpg,train
465,./xmm_om_artefacts_512-36-COCO/images/S0550120301_U_png.rf.2438ec85441d7b250c35eb621aaabdeb.jpg,train
466,./xmm_om_artefacts_512-36-COCO/images/S0306090201_S_png.rf.255c09903be5978c488d054a773a3ae0.jpg,train
467,./xmm_om_artefacts_512-36-COCO/images/S0827230401_M_png.rf.24c510f74e4c0fe58fe276dcf1b519d4.jpg,train
469,./xmm_om_artefacts_512-36-COCO/images/S0694510101_U_png.rf.245bc9d89ad5001de94118debcb8f8dd.jpg,train
470,./xmm_om_artefacts_512-36-COCO/images/S0081340401_B_png.rf.26479562a1184a4e10934b3d7a2ffe7b.jpg,train
471,./xmm_om_artefacts_512-36-COCO/images/S0203200101_M_png.rf.249ccca5b79250760f9df4de535d6d09.jpg,train
472,./xmm_om_artefacts_512-36-COCO/images/S0844430201_L_png.rf.1d9be8f3b30b376d9a1c95dd12bbb331.jpg,train
473,./xmm_om_artefacts_512-36-COCO/images/S0841320301_U_png.rf.238a03c76c3c224e01850114614e8df2.jpg,train
474,./xmm_om_artefacts_512-36-COCO/images/S0824150201_M_png.rf.2427e44317f135c63a6ccbd4a4579024.jpg,train
475,./xmm_om_artefacts_512-36-COCO/images/S0506531601_M_png.rf.2692daee3e0b93899b1c7cf322a7617b.jpg,train
477,./xmm_om_artefacts_512-36-COCO/images/S0673002343_L_png.rf.26d17cc0b0b0b2a1871ad34b7b3b364b.jpg,train
479,./xmm_om_artefacts_512-36-COCO/images/S0891801501_M_png.rf.293a2a1dadd13f70c289e695454c9644.jpg,train
480,./xmm_om_artefacts_512-36-COCO/images/S0303230101_B_png.rf.2bb24060a52e53b30eb6b426a5e70d1c.jpg,train
481,./xmm_om_artefacts_512-36-COCO/images/S0010620101_S_png.rf.28e66e332b5700457f869bc073e23e93.jpg,train
482,./xmm_om_artefacts_512-36-COCO/images/S0852590101_V_png.rf.29478c34a64caea2075ff302c3ed99dc.jpg,train
486,./xmm_om_artefacts_512-36-COCO/images/S0306080101_L_png.rf.2a2215d48928749eea168df1968587a4.jpg,train
488,./xmm_om_artefacts_512-36-COCO/images/S0674380201_L_png.rf.2aff3cecb241faf4812173c221152e32.jpg,train
489,./xmm_om_artefacts_512-36-COCO/images/S0658400401_U_png.rf.287ce9f38b84860ced27b5a7adb22c72.jpg,train
490,./xmm_om_artefacts_512-36-COCO/images/S0652550201_B_png.rf.279d25ee85bcebd7e38eb61c30e0bfe3.jpg,train
492,./xmm_om_artefacts_512-36-COCO/images/S0670671301_B_png.rf.291201911c1171d9a535bc1e04e4a740.jpg,train
493,./xmm_om_artefacts_512-36-COCO/images/S0401520601_B_png.rf.2c361df3d6bfa2e59d04792279c32fbb.jpg,train
494,./xmm_om_artefacts_512-36-COCO/images/S0555880201_U_png.rf.2c9db87e2f65a8a19e76a4a2fec22404.jpg,train
495,./xmm_om_artefacts_512-36-COCO/images/S0153100101_B_png.rf.2a98202c562f2cc7dd5bba7efcbe60e4.jpg,train
496,./xmm_om_artefacts_512-36-COCO/images/S0081340201_U_png.rf.28e351e390ff8d3aa3355f607509b48f.jpg,train
497,./xmm_om_artefacts_512-36-COCO/images/S0844860301_M_png.rf.2c0b31ce2f2783ce3136485f84976203.jpg,train
500,./xmm_om_artefacts_512-36-COCO/images/S0831810101_S_png.rf.2c7a6bf9af4d4e6695decf246070b1be.jpg,train
504,./xmm_om_artefacts_512-36-COCO/images/S0165971901_B_png.rf.2e36a84ae220c7930c66bd77d2cba33c.jpg,train
505,./xmm_om_artefacts_512-36-COCO/images/S0109462101_V_png.rf.2c31e512db807f37a10c6dbf5a2a5b0f.jpg,train
506,./xmm_om_artefacts_512-36-COCO/images/S0677800134_L_png.rf.2df42dd0eff559992197b8a5c204a204.jpg,train
508,./xmm_om_artefacts_512-36-COCO/images/S0743120301_M_png.rf.29c686ece03a4ab3ebd7c72b4d606143.jpg,train
509,./xmm_om_artefacts_512-36-COCO/images/S0720252201_L_png.rf.2d4e0de5ac340ebd426b784f9fdba105.jpg,train
510,./xmm_om_artefacts_512-36-COCO/images/S0412601501_M_png.rf.2e4eb70d11708aec5f9fa0bdfd978b20.jpg,train
511,./xmm_om_artefacts_512-36-COCO/images/S0651890301_L_png.rf.2fd10b466af05574a5b45b41076a3496.jpg,train
513,./xmm_om_artefacts_512-36-COCO/images/S0204010101_U_png.rf.2f2792c760146f23d2bc569e85126ec4.jpg,train
514,./xmm_om_artefacts_512-36-COCO/images/S0411780301_U_png.rf.312ba35eb57e123cca1a2c99714416d3.jpg,train
515,./xmm_om_artefacts_512-36-COCO/images/S0864810101_S_png.rf.31d3c1faccdea62d5ab270550de339d8.jpg,train
516,./xmm_om_artefacts_512-36-COCO/images/S0410580501_V_png.rf.2f459e80fb34b3098702b90856dfd797.jpg,train
518,./xmm_om_artefacts_512-36-COCO/images/S0656781201_U_png.rf.304e8c4bd39de2e2118978dcf7220aeb.jpg,train
519,./xmm_om_artefacts_512-36-COCO/images/S0741970301_L_png.rf.31b80dd8764458c72f2544909e32c298.jpg,train
522,./xmm_om_artefacts_512-36-COCO/images/S0674210201_L_png.rf.31e5fb85ff36c6d67afa4a0b4cdf5055.jpg,train
523,./xmm_om_artefacts_512-36-COCO/images/S0414190101_L_png.rf.2f6d77de8397c62247e29ebf7df9bfa6.jpg,train
524,./xmm_om_artefacts_512-36-COCO/images/S0784390401_L_png.rf.3151e95d83dec1cd28caad71e7deb4c5.jpg,train
525,./xmm_om_artefacts_512-36-COCO/images/S0511581601_L_png.rf.75f91eddae500ae1a825cd192a351997.jpg,train
526,./xmm_om_artefacts_512-36-COCO/images/S0861582901_V_png.rf.74b9252999c3178279c4996cd083e6dc.jpg,train
528,./xmm_om_artefacts_512-36-COCO/images/S0112370801_L_png.rf.7907d00b7e9b3dafb18f93c9d6e0d04c.jpg,train
529,./xmm_om_artefacts_512-36-COCO/images/S0202730101_U_png.rf.7491d2c351ec6e0d7c58b1c6e0fdae2f.jpg,train
533,./xmm_om_artefacts_512-36-COCO/images/S0405380201_V_png.rf.75dd775dbf0f55b8ca7cb2ca2faeb86c.jpg,train
535,./xmm_om_artefacts_512-36-COCO/images/S0306050101_B_png.rf.79c2beb2f6ad1cf957a18c3fbb22bb19.jpg,train
536,./xmm_om_artefacts_512-36-COCO/images/S0125911501_B_png.rf.79e4460414d82b8bea17028f24bef421.jpg,train
537,./xmm_om_artefacts_512-36-COCO/images/S0201440101_V_png.rf.78bd60a1b13417c5cea4ec0825102a3b.jpg,train
538,./xmm_om_artefacts_512-36-COCO/images/S0763300501_U_png.rf.785a038a9e834a15f0a697d71cc7f871.jpg,train
540,./xmm_om_artefacts_512-36-COCO/images/S0784400701_L_png.rf.794cd7bed4020174e00eea00e250cf3e.jpg,train
541,./xmm_om_artefacts_512-36-COCO/images/S0805200401_V_png.rf.781e9f991b114850d4e0ab7c52ed155f.jpg,train
542,./xmm_om_artefacts_512-36-COCO/images/S0725290157_L_png.rf.790795830b3cfbc029bc7b5655cce3cc.jpg,train
543,./xmm_om_artefacts_512-36-COCO/images/S0801880201_U_png.rf.7814d1a8ab2e72e9dcdd670742a4a6cb.jpg,train
544,./xmm_om_artefacts_512-36-COCO/images/S0651100401_L_png.rf.7ac04e800e3817ccc3c384d0d51b3786.jpg,train
545,./xmm_om_artefacts_512-36-COCO/images/S0764020101_L_png.rf.74f44c6d3e291163b37272e57b4b2dbb.jpg,train
546,./xmm_om_artefacts_512-36-COCO/images/S0202100401_U_png.rf.768f74484a9cd00021c063cb77416a42.jpg,train
547,./xmm_om_artefacts_512-36-COCO/images/S0803990601_L_png.rf.7bccde3819321c8152054d63c6c566f9.jpg,train
548,./xmm_om_artefacts_512-36-COCO/images/S0741680201_M_png.rf.7b730cda205734a07b0836341246c759.jpg,train
551,./xmm_om_artefacts_512-36-COCO/images/S0304320201_L_png.rf.7c9f3eac02aae690fc0156dffae10a07.jpg,train
552,./xmm_om_artefacts_512-36-COCO/images/S0744413501_L_png.rf.7b1112b3438db3a2476af6fe1bd895e0.jpg,train
553,./xmm_om_artefacts_512-36-COCO/images/S0870870201_M_png.rf.7504deb2ffdf95eb652c2261cec64595.jpg,train
554,./xmm_om_artefacts_512-36-COCO/images/S0505380801_L_png.rf.793d32ee63c832514d7d07dbc595dad4.jpg,train
555,./xmm_om_artefacts_512-36-COCO/images/S0882950101_S_png.rf.76dc15c7bd5bccbd568472bdb272a29c.jpg,train
556,./xmm_om_artefacts_512-36-COCO/images/S0147510901_M_png.rf.7c1ebc80b25d68e05be86f78b48b1575.jpg,train
557,./xmm_om_artefacts_512-36-COCO/images/S0510390101_U_png.rf.7acb948248c2e0beca9da851f1bbbeaa.jpg,train
560,./xmm_om_artefacts_512-36-COCO/images/S0852010401_M_png.rf.7d141ad2fb406e535c7fc36fd0bef51a.jpg,train
561,./xmm_om_artefacts_512-36-COCO/images/S0152940101_B_png.rf.7e3b6da6f1f69d9ad93e33f790be12fe.jpg,train
563,./xmm_om_artefacts_512-36-COCO/images/S0722550401_L_png.rf.7ca84b94c304237b4f19b5efe4918020.jpg,train
564,./xmm_om_artefacts_512-36-COCO/images/S0604940101_U_png.rf.7e7200042ddd147c3da12b3634f40c14.jpg,train
566,./xmm_om_artefacts_512-36-COCO/images/S0723802101_V_png.rf.7fe4b68ffbfed188d0f58291a4c69ff0.jpg,train
567,./xmm_om_artefacts_512-36-COCO/images/S0695200101_V_png.rf.7ee20779ecc596f744f0cb1be4bf004a.jpg,train
568,./xmm_om_artefacts_512-36-COCO/images/S0510980101_L_png.rf.7e93fad04fe434869f41bf774882d63a.jpg,train
570,./xmm_om_artefacts_512-36-COCO/images/S0302353401_L_png.rf.80b08d1c82b3bd3c6d849705830b43eb.jpg,train
572,./xmm_om_artefacts_512-36-COCO/images/S0505930101_L_png.rf.803170cdcb2c2108fe3311d01e06bd39.jpg,train
